PDB,Ligand,Code,Pose Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
5QB4,lig_12,lig_235,1,1.8,1.0,ND,ND,ND,0.0, 8,0.9990000000000001,0.020387755102040817,0.0,34.04215111478111,0.0,20,9,6,0,3,0,0,0,-9.231,79.153,1544.234,4.498,17.721,9.002,0.9542425094393249
5QB4,lig_12,lig_235,5,1.8,1.0,ND,ND,ND,1.964, 8,0.9990000000000001,0.020387755102040817,0.0,34.04215111478111,0.0,20,9,6,0,3,0,0,0,-8.949,83.676,1517.787,4.817,23.513,8.385,0.9542425094393249
5QB4,lig_12,lig_235,2,1.8,1.0,ND,ND,ND,2.734, 8,0.9990000000000001,0.020387755102040817,0.0,34.04215111478111,0.0,20,9,6,0,3,0,0,0,-8.337,61.681,1559.358,2.648,22.586,4.794,0.9542425094393249
5QB4,lig_12,lig_235,3,1.8,1.0,ND,ND,ND,1.067, 8,0.9990000000000001,0.020387755102040817,0.0,34.04215111478111,0.0,20,9,6,0,3,0,0,0,-8.868,71.108,1485.535,4.747,18.27,9.465,0.9542425094393249
5QB4,lig_73,lig_3113,4,1.8,1.0,ND,ND,ND,4.498, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.239,45.03,1261.074,1.407,52.411,0.68,0.6989700043360189
5QB4,lig_73,lig_3113,7,1.8,1.0,ND,ND,ND,2.906, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.82,41.967,1123.092,1.976,32.975,3.321,0.6989700043360189
5QB4,lig_73,lig_3113,6,1.8,1.0,ND,ND,ND,5.095, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.957,54.468,1085.877,2.448,21.662,4.492,0.6989700043360189
5QB4,lig_73,lig_3113,8,1.8,1.0,ND,ND,ND,2.208, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.575,37.912,1185.371,1.74,20.651,2.903,0.6989700043360189
5QB4,lig_73,lig_3113,9,1.8,1.0,ND,ND,ND,11.328, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.483,48.777,986.909,1.603,63.381,1.164,0.6989700043360189
5QB4,lig_73,lig_3113,1,1.8,1.0,ND,ND,ND,0.0, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.99,65.696,1221.25,1.727,36.975,2.619,0.6989700043360189
5QB4,lig_73,lig_3113,5,1.8,1.0,ND,ND,ND,3.091, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.246,53.156,1219.539,1.93,39.826,2.103,0.6989700043360189
5QB4,lig_73,lig_3113,2,1.8,1.0,ND,ND,ND,4.435, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-9.085,59.416,1195.291,2.204,54.823,3.073,0.6989700043360189
5QB4,lig_73,lig_3113,3,1.8,1.0,ND,ND,ND,4.01, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.799,48.841,1255.609,1.818,33.543,3.297,0.6989700043360189
